age,country,pop,lethality_rate,dead,total_pop,dead_prop
70-79,Norway,446.448,0.118,21.072345600000002,5421.242,0.003886995931928514
70-79,Oman,53.058,0.118,2.5043376,5106.622,4.904098247334539e-4
70-79,Pakistan,4558.929,0.118,215.18144880000003,220892.331,9.741463084112233e-4
70-79,Panama,157.808,0.118,7.448537599999999,4314.768,0.0017262892466060745
70-79,Papua New Guinea,136.655,0.118,6.450116,8947.027,7.209228272140009e-4
70-79,Paraguay,213.72500000000002,0.118,10.08782,7132.53,0.0014143396522692511
70-79,Peru,1255.409,0.118,59.255304800000005,32971.846,0.001797148536966963
70-79,Philippines,2639.619,0.118,124.5900168,109581.085,0.0011369664463534012
70-79,Poland,2900.526,0.118,136.90482719999997,37846.604999999996,0.003617360849143536
70-79,Portugal,1018.314,0.118,48.0644208,10196.707,0.00471371990977087
70-79,Puerto Rico,273.681,0.118,12.917743199999999,2860.84,0.004515367234798171
70-79,Qatar,16.725,0.118,0.7894200000000001,2881.06,2.7400331822315403e-4
70-79,Republic of Korea,3560.6459999999997,0.118,168.06249119999998,51269.183000000005,0.0032780411421808684
70-79,Republic of Moldova,184.989,0.118,8.7314808,4033.963,0.0021644920392180095
70-79,Reunion,47.534,0.118,2.2436048,895.308,0.00250595861982692
70-79,Romania,1530.269,0.118,72.22869680000001,19237.682,0.0037545426106949894
70-79,Russian Federation,8549.718,0.118,403.54668960000004,145934.46,0.00276525975838743
